t_s,px,py,pz,vn,ve,vd,qw,qx,qy,qz,bgx,bgy,bgz,bax,bay,baz,P_px,P_py,P_pz,P_vn,P_ve,P_vd,P_rn,P_re,P_rd,P_bgx,P_bgy,P_bgz,P_bax,P_bay,P_baz,innov_pn,innov_pe,innov_pd,innov_vn,innov_ve,innov_vd,S_pn,S_pe,S_pd,S_vn,S_ve,S_vd,rejected
37028.071,1545871.875000,5088035.500000,3510439.250000,-44.757988,2.789081,51.238914,-0.007981,-0.095884,-0.590364,0.801382,0.004196,0.007203,-0.000582,-0.254619,-3.142126,-1.928692,0.145695,0.141264,0.142046,0.001066,0.000544,0.000672,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,63.330910,261.049133,59.302189,7.440258,17.008678,60.901535,6.393981,6.390057,6.390451,0.010991,0.010514,0.010632,0
37028.079,1545871.750000,5088035.000000,3510438.750000,-44.818550,2.795744,51.289116,-0.007978,-0.095766,-0.590150,0.801554,0.004196,0.007203,-0.000582,-0.254619,-3.142126,-1.928692,0.145759,0.141316,0.142105,0.001068,0.000544,0.000673,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,63.330910,261.049133,59.302189,7.440258,17.008678,60.901535,6.393981,6.390057,6.390451,0.010991,0.010514,0.010632,0
37028.086,1545871.750000,5088035.000000,3510438.250000,-44.878365,2.802424,51.338337,-0.007968,-0.095653,-0.589934,0.801726,0.004196,0.007203,-0.000582,-0.254619,-3.142126,-1.928692,0.145822,0.141368,0.142163,0.001069,0.000545,0.000673,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,63.330910,261.049133,59.302189,7.440258,17.008678,60.901535,6.393981,6.390057,6.390451,0.010991,0.010514,0.010632,0
37028.093,1545871.625000,5088035.000000,3510437.750000,-44.938225,2.809332,51.387894,-0.007962,-0.095541,-0.589718,0.801899,0.004196,0.007203,-0.000582,-0.254619,-3.142126,-1.928692,0.145886,0.141419,0.142221,0.001071,0.000546,0.000674,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,63.330910,261.049133,59.302189,7.440258,17.008678,60.901535,6.393981,6.390057,6.390451,0.010991,0.010514,0.010632,0
37028.100,1545871.625000,5088035.000000,3510437.250000,-44.998440,2.816175,51.437099,-0.007957,-0.095430,-0.589501,0.802072,0.004196,0.007203,-0.000582,-0.254619,-3.142126,-1.928692,0.145949,0.141470,0.142279,0.001073,0.000546,0.000675,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,63.330910,261.049133,59.302189,7.440258,17.008678,60.901535,6.393981,6.390057,6.390451,0.010991,0.010514,0.010632,0
37028.108,1545871.625000,5088034.500000,3510436.750000,-45.058228,2.822844,51.486748,-0.007946,-0.095311,-0.589288,0.802242,0.004196,0.007203,-0.000582,-0.254619,-3.142126,-1.928692,0.146013,0.141522,0.142338,0.001074,0.000547,0.000676,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,63.330910,261.049133,59.302189,7.440258,17.008678,60.901535,6.393981,6.390057,6.390451,0.010991,0.010514,0.010632,0
37028.115,1545871.500000,5088034.500000,3510436.250000,-45.117348,2.829543,51.535412,-0.007935,-0.095196,-0.589072,0.802414,0.004196,0.007203,-0.000582,-0.254619,-3.142126,-1.928692,0.146076,0.141573,0.142395,0.001076,0.000547,0.000676,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,63.330910,261.049133,59.302189,7.440258,17.008678,60.901535,6.393981,6.390057,6.390451,0.010991,0.010514,0.010632,0
37028.122,1545871.500000,5088034.500000,3510435.750000,-45.177723,2.836459,51.584911,-0.007930,-0.095084,-0.588861,0.802583,0.004196,0.007203,-0.000582,-0.254619,-3.142126,-1.928692,0.146140,0.141624,0.142454,0.001077,0.000548,0.000677,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,63.330910,261.049133,59.302189,7.440258,17.008678,60.901535,6.393981,6.390057,6.390451,0.010991,0.010514,0.010632,0
37028.129,1545871.375000,5088034.500000,3510435.250000,-45.237675,2.843210,51.634407,-0.007921,-0.094973,-0.588647,0.802753,0.004196,0.007203,-0.000582,-0.254619,-3.142126,-1.928692,0.146204,0.141676,0.142512,0.001079,0.000548,0.000678,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,63.330910,261.049133,59.302189,7.440258,17.008678,60.901535,6.393981,6.390057,6.390451,0.010991,0.010514,0.010632,0
37028.136,1545871.375000,5088034.500000,3510434.750000,-45.297577,2.850264,51.684029,-0.007911,-0.094852,-0.588427,0.802929,0.004196,0.007203,-0.000582,-0.254619,-3.142126,-1.928692,0.146268,0.141728,0.142571,0.001081,0.000549,0.000679,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,63.330910,261.049133,59.302189,7.440258,17.008678,60.901535,6.393981,6.390057,6.390451,0.010991,0.010514,0.010632,0
37028.144,1545871.250000,5088034.000000,3510434.500000,-45.358463,2.856968,51.734097,-0.007903,-0.094727,-0.588213,0.803100,0.004196,0.007203,-0.000582,-0.254619,-3.142126,-1.928692,0.146333,0.141780,0.142630,0.001082,0.000549,0.000679,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,63.330910,261.049133,59.302189,7.440258,17.008678,60.901535,6.393981,6.390057,6.390451,0.010991,0.010514,0.010632,0
37028.166,1545874.625000,5088040.500000,3510461.000000,-42.736794,2.744526,48.300953,-0.001210,-0.097412,-0.600540,0.793638,0.004748,0.006772,-0.000571,-0.262361,-3.062919,-1.872196,0.141439,0.137556,0.138077,0.000977,0.000519,0.000636,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,66.748589,268.512421,90.012581,7.959596,16.370205,66.416794,6.396333,6.391780,6.392630,0.011082,0.010549,0.010679,0
37028.173,1545874.625000,5088040.500000,3510460.500000,-42.796032,2.751676,48.347652,-0.001203,-0.097294,-0.600328,0.793813,0.004748,0.006772,-0.000571,-0.262361,-3.062919,-1.872196,0.141496,0.137604,0.138131,0.000979,0.000519,0.000636,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,66.748589,268.512421,90.012581,7.959596,16.370205,66.416794,6.396333,6.391780,6.392630,0.011082,0.010549,0.010679,0
37028.180,1545874.500000,5088040.000000,3510460.000000,-42.855415,2.758703,48.394619,-0.001197,-0.097176,-0.600115,0.793989,0.004748,0.006772,-0.000571,-0.262361,-3.062919,-1.872196,0.141554,0.137653,0.138185,0.000980,0.000520,0.000637,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,66.748589,268.512421,90.012581,7.959596,16.370205,66.416794,6.396333,6.391780,6.392630,0.011082,0.010549,0.010679,0
37028.188,1545874.500000,5088040.000000,3510459.500000,-42.914623,2.765608,48.441666,-0.001192,-0.097054,-0.599902,0.794164,0.004748,0.006772,-0.000571,-0.262361,-3.062919,-1.872196,0.141611,0.137701,0.138239,0.000982,0.000521,0.000638,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,66.748589,268.512421,90.012581,7.959596,16.370205,66.416794,6.396333,6.391780,6.392630,0.011082,0.010549,0.010679,0
37028.195,1545874.375000,5088040.000000,3510459.250000,-42.974041,2.772398,48.488930,-0.001177,-0.096936,-0.599688,0.794340,0.004748,0.006772,-0.000571,-0.262361,-3.062919,-1.872196,0.141668,0.137750,0.138293,0.000983,0.000521,0.000639,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,66.748589,268.512421,90.012581,7.959596,16.370205,66.416794,6.396333,6.391780,6.392630,0.011082,0.010549,0.010679,0
37028.202,1545874.375000,5088040.000000,3510458.750000,-43.033596,2.779536,48.535831,-0.001168,-0.096819,-0.599475,0.794515,0.004748,0.006772,-0.000571,-0.262361,-3.062919,-1.872196,0.141726,0.137798,0.138347,0.000985,0.000522,0.000639,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,66.748589,268.512421,90.012581,7.959596,16.370205,66.416794,6.396333,6.391780,6.392630,0.011082,0.010549,0.010679,0
37028.209,1545874.375000,5088039.500000,3510458.250000,-43.093151,2.786582,48.583183,-0.001164,-0.096710,-0.599265,0.794687,0.004748,0.006772,-0.000571,-0.262361,-3.062919,-1.872196,0.141784,0.137847,0.138402,0.000986,0.000522,0.000640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,66.748589,268.512421,90.012581,7.959596,16.370205,66.416794,6.396333,6.391780,6.392630,0.011082,0.010549,0.010679,0
37028.216,1545874.250000,5088039.500000,3510457.750000,-43.152668,2.793657,48.630619,-0.001154,-0.096597,-0.599053,0.794860,0.004748,0.006772,-0.000571,-0.262361,-3.062919,-1.872196,0.141841,0.137895,0.138456,0.000988,0.000523,0.000641,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,66.748589,268.512421,90.012581,7.959596,16.370205,66.416794,6.396333,6.391780,6.392630,0.011082,0.010549,0.010679,0
37028.224,1545874.250000,5088039.500000,3510457.250000,-43.211422,2.800567,48.677292,-0.001146,-0.096483,-0.598849,0.795028,0.004748,0.006772,-0.000571,-0.262361,-3.062919,-1.872196,0.141898,0.137944,0.138510,0.000989,0.000523,0.000641,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,66.748589,268.512421,90.012581,7.959596,16.370205,66.416794,6.396333,6.391780,6.392630,0.011082,0.010549,0.010679,0
37028.231,1545874.125000,5088039.500000,3510457.000000,-43.271687,2.807690,48.724838,-0.001135,-0.096367,-0.598635,0.795203,0.004748,0.006772,-0.000571,-0.262361,-3.062919,-1.872196,0.141957,0.137993,0.138565,0.000991,0.000524,0.000642,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,66.748589,268.512421,90.012581,7.959596,16.370205,66.416794,6.396333,6.391780,6.392630,0.011082,0.010549,0.010679,0
37028.238,1545874.125000,5088039.500000,3510456.500000,-43.331177,2.814703,48.771992,-0.001122,-0.096252,-0.598418,0.795381,0.004748,0.006772,-0.000571,-0.262361,-3.062919,-1.872196,0.142015,0.138042,0.138620,0.000992,0.000524,0.000643,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,66.748589,268.512421,90.012581,7.959596,16.370205,66.416794,6.396333,6.391780,6.392630,0.011082,0.010549,0.010679,0
37028.245,1545874.000000,5088039.000000,3510456.000000,-43.390190,2.821840,48.819496,-0.001115,-0.096142,-0.598211,0.795549,0.004748,0.006772,-0.000571,-0.262361,-3.062919,-1.872196,0.142074,0.138091,0.138675,0.000994,0.000525,0.000644,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,66.748589,268.512421,90.012581,7.959596,16.370205,66.416794,6.396333,6.391780,6.392630,0.011082,0.010549,0.010679,0
37028.252,1545874.000000,5088039.000000,3510455.500000,-43.450027,2.828682,48.866844,-0.001110,-0.096028,-0.597997,0.795724,0.004748,0.006772,-0.000571,-0.262361,-3.062919,-1.872196,0.142132,0.138140,0.138730,0.000995,0.000525,0.000644,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,66.748589,268.512421,90.012581,7.959596,16.370205,66.416794,6.396333,6.391780,6.392630,0.011082,0.010549,0.010679,0
37028.260,1545874.000000,5088039.000000,3510455.000000,-43.512192,2.836143,48.915863,-0.001104,-0.095909,-0.597770,0.795909,0.004748,0.006772,-0.000571,-0.262361,-3.062919,-1.872196,0.142193,0.138191,0.138787,0.000997,0.000526,0.000645,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,66.748589,268.512421,90.012581,7.959596,16.370205,66.416794,6.396333,6.391780,6.392630,0.011082,0.010549,0.010679,0
37028.282,1545877.000000,5088044.500000,3510478.500000,-41.146305,2.730381,45.827644,0.005014,-0.098281,-0.608792,0.787203,0.005252,0.006381,-0.000562,-0.269471,-2.990656,-1.824135,0.137753,0.134239,0.134576,0.000907,0.000498,0.000606,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,64.119202,263.798523,69.366562,7.554381,15.108119,63.319271,6.392193,6.388191,6.388787,0.010997,0.010526,0.010645,0
37028.289,1545877.000000,5088044.500000,3510478.000000,-41.205765,2.737077,45.873829,0.005025,-0.098162,-0.608587,0.787376,0.005252,0.006381,-0.000562,-0.269471,-2.990656,-1.824135,0.137806,0.134285,0.134627,0.000909,0.000499,0.000606,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,64.119202,263.798523,69.366562,7.554381,15.108119,63.319271,6.392193,6.388191,6.388787,0.010997,0.010526,0.010645,0
37028.297,1545876.875000,5088044.500000,3510477.500000,-41.265015,2.744068,45.919670,0.005030,-0.098049,-0.608379,0.787551,0.005252,0.006381,-0.000562,-0.269471,-2.990656,-1.824135,0.137859,0.134332,0.134679,0.000910,0.000499,0.000607,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,64.119202,263.798523,69.366562,7.554381,15.108119,63.319271,6.392193,6.388191,6.388787,0.010997,0.010526,0.010645,0
37028.304,1545876.875000,5088044.500000,3510477.250000,-41.323738,2.750805,45.964901,0.005037,-0.097929,-0.608176,0.787723,0.005252,0.006381,-0.000562,-0.269471,-2.990656,-1.824135,0.137912,0.134378,0.134730,0.000911,0.000500,0.000608,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,64.119202,263.798523,69.366562,7.554381,15.108119,63.319271,6.392193,6.388191,6.388787,0.010997,0.010526,0.010645,0
37028.311,1545876.750000,5088044.500000,3510476.750000,-41.382626,2.757849,46.010155,0.005045,-0.097815,-0.607972,0.787894,0.005252,0.006381,-0.000562,-0.269471,-2.990656,-1.824135,0.137965,0.134424,0.134781,0.000913,0.000500,0.000609,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,64.119202,263.798523,69.366562,7.554381,15.108119,63.319271,6.392193,6.388191,6.388787,0.010997,0.010526,0.010645,0
37028.318,1545876.750000,5088044.000000,3510476.250000,-41.441254,2.764742,46.055710,0.005052,-0.097702,-0.607765,0.788067,0.005252,0.006381,-0.000562,-0.269471,-2.990656,-1.824135,0.138018,0.134470,0.134832,0.000914,0.000501,0.000609,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,64.119202,263.798523,69.366562,7.554381,15.108119,63.319271,6.392193,6.388191,6.388787,0.010997,0.010526,0.010645,0
37028.326,1545876.750000,5088044.000000,3510476.000000,-41.500263,2.771949,46.100975,0.005056,-0.097586,-0.607552,0.788246,0.005252,0.006381,-0.000562,-0.269471,-2.990656,-1.824135,0.138070,0.134516,0.134883,0.000915,0.000501,0.000610,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,64.119202,263.798523,69.366562,7.554381,15.108119,63.319271,6.392193,6.388191,6.388787,0.010997,0.010526,0.010645,0
37028.333,1545876.625000,5088044.000000,3510475.500000,-41.559395,2.779119,46.146069,0.005056,-0.097461,-0.607337,0.788427,0.005252,0.006381,-0.000562,-0.269471,-2.990656,-1.824135,0.138123,0.134562,0.134934,0.000917,0.000502,0.000611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,64.119202,263.798523,69.366562,7.554381,15.108119,63.319271,6.392193,6.388191,6.388787,0.010997,0.010526,0.010645,0
37028.340,1545876.625000,5088044.000000,3510475.000000,-41.617161,2.785917,46.191120,0.005065,-0.097352,-0.607126,0.788603,0.005252,0.006381,-0.000562,-0.269471,-2.990656,-1.824135,0.138176,0.134608,0.134984,0.000918,0.000502,0.000611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,64.119202,263.798523,69.366562,7.554381,15.108119,63.319271,6.392193,6.388191,6.388787,0.010997,0.010526,0.010645,0
37028.347,1545876.500000,5088044.000000,3510474.500000,-41.676056,2.792724,46.236340,0.005079,-0.097243,-0.606911,0.788782,0.005252,0.006381,-0.000562,-0.269471,-2.990656,-1.824135,0.138229,0.134654,0.135036,0.000919,0.000503,0.000612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,64.119202,263.798523,69.366562,7.554381,15.108119,63.319271,6.392193,6.388191,6.388787,0.010997,0.010526,0.010645,0
37028.354,1545876.500000,5088043.500000,3510474.250000,-41.734970,2.800134,46.281940,0.005086,-0.097125,-0.606705,0.788955,0.005252,0.006381,-0.000562,-0.269471,-2.990656,-1.824135,0.138282,0.134700,0.135087,0.000921,0.000503,0.000613,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,64.119202,263.798523,69.366562,7.554381,15.108119,63.319271,6.392193,6.388191,6.388787,0.010997,0.010526,0.010645,0
37028.361,1545876.500000,5088043.500000,3510473.750000,-41.794052,2.807165,46.327690,0.005096,-0.097012,-0.606498,0.789128,0.005252,0.006381,-0.000562,-0.269471,-2.990656,-1.824135,0.138336,0.134747,0.135138,0.000922,0.000504,0.000614,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,64.119202,263.798523,69.366562,7.554381,15.108119,63.319271,6.392193,6.388191,6.388787,0.010997,0.010526,0.010645,0
37028.369,1545876.375000,5088043.500000,3510473.250000,-41.853920,2.814675,46.373886,0.005100,-0.096893,-0.606285,0.789306,0.005252,0.006381,-0.000562,-0.269471,-2.990656,-1.824135,0.138390,0.134794,0.135191,0.000924,0.000504,0.000614,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,64.119202,263.798523,69.366562,7.554381,15.108119,63.319271,6.392193,6.388191,6.388787,0.010997,0.010526,0.010645,0
37028.376,1545876.375000,5088043.500000,3510472.750000,-41.912743,2.821973,46.419174,0.005105,-0.096783,-0.606081,0.789476,0.005252,0.006381,-0.000562,-0.269471,-2.990656,-1.824135,0.138443,0.134840,0.135242,0.000925,0.000505,0.000615,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,64.119202,263.798523,69.366562,7.554381,15.108119,63.319271,6.392193,6.388191,6.388787,0.010997,0.010526,0.010645,0
37028.383,1545876.250000,5088043.500000,3510472.500000,-41.971622,2.829158,46.464783,0.005115,-0.096664,-0.605875,0.789649,0.005252,0.006381,-0.000562,-0.269471,-2.990656,-1.824135,0.138497,0.134887,0.135294,0.000926,0.000505,0.000616,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,64.119202,263.798523,69.366562,7.554381,15.108119,63.319271,6.392193,6.388191,6.388787,0.010997,0.010526,0.010645,0
37028.390,1545876.250000,5088043.000000,3510472.000000,-42.030373,2.836284,46.510738,0.005127,-0.096543,-0.605663,0.789826,0.005252,0.006381,-0.000562,-0.269471,-2.990656,-1.824135,0.138551,0.134933,0.135346,0.000928,0.000506,0.000616,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,64.119202,263.798523,69.366562,7.554381,15.108119,63.319271,6.392193,6.388191,6.388787,0.010997,0.010526,0.010645,0
37028.398,1545876.125000,5088043.000000,3510471.500000,-42.089214,2.843658,46.556358,0.005131,-0.096431,-0.605459,0.789996,0.005252,0.006381,-0.000562,-0.269471,-2.990656,-1.824135,0.138605,0.134980,0.135397,0.000929,0.000506,0.000617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,64.119202,263.798523,69.366562,7.554381,15.108119,63.319271,6.392193,6.388191,6.388787,0.010997,0.010526,0.010645,0
37028.405,1545876.125000,5088043.000000,3510471.000000,-42.147991,2.850887,46.602303,0.005142,-0.096317,-0.605253,0.790168,0.005252,0.006381,-0.000562,-0.269471,-2.990656,-1.824135,0.138659,0.135027,0.135449,0.000930,0.000507,0.000618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,64.119202,263.798523,69.366562,7.554381,15.108119,63.319271,6.392193,6.388191,6.388787,0.010997,0.010526,0.010645,0
37028.412,1545876.125000,5088043.000000,3510470.750000,-42.206802,2.857927,46.648369,0.005158,-0.096196,-0.605050,0.790338,0.005252,0.006381,-0.000562,-0.269471,-2.990656,-1.824135,0.138713,0.135073,0.135501,0.000932,0.000507,0.000619,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,64.119202,263.798523,69.366562,7.554381,15.108119,63.319271,6.392193,6.388191,6.388787,0.010997,0.010526,0.010645,0
37028.419,1545876.000000,5088043.000000,3510470.250000,-42.265697,2.865281,46.694115,0.005171,-0.096082,-0.604850,0.790505,0.005252,0.006381,-0.000562,-0.269471,-2.990656,-1.824135,0.138767,0.135120,0.135553,0.000933,0.000508,0.000619,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,64.119202,263.798523,69.366562,7.554381,15.108119,63.319271,6.392193,6.388191,6.388787,0.010997,0.010526,0.010645,0
37028.426,1545876.000000,5088042.500000,3510469.750000,-42.324780,2.872629,46.739845,0.005184,-0.095965,-0.604642,0.790678,0.005252,0.006381,-0.000562,-0.269471,-2.990656,-1.824135,0.138821,0.135167,0.135605,0.000934,0.000508,0.000620,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,64.119202,263.798523,69.366562,7.554381,15.108119,63.319271,6.392193,6.388191,6.388787,0.010997,0.010526,0.010645,0
37028.434,1545875.875000,5088042.500000,3510469.250000,-42.383820,2.880032,46.785721,0.005188,-0.095855,-0.604438,0.790848,0.005252,0.006381,-0.000562,-0.269471,-2.990656,-1.824135,0.138876,0.135214,0.135658,0.000936,0.000509,0.000621,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000003,64.119202,263.798523,69.366562,7.554381,15.108119,63.319271,6.392193,6.388191,6.388787,0.010997,0.010526,0.010645,0
